tweet_id,timestamp,name,dog_stage,dog_gender,prediction_result,Is_Dog,confidence_level,source,text,rating_numerator,rating_denominator,in_reply_to_status_id,in_reply_to_user_id,favorite_count,retweet_count,jpg_url,expanded_urls
732375214819057664,2016-05-17 01:00:32,Kyle,doggo,male,tennis_ball,False,0.998673,Twitter for iPhone,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be. 11/10 would pat on head approvingly https://t.co/aA2GiTGvlE,11.0,10,nan,nan,8669,2762,https://pbs.twimg.com/media/CinrX2EWkAABDYt.jpg,https://twitter.com/dog_rates/status/732375214819057664/photo/1
732005617171337216,2016-05-16 00:31:53,Larry,,male,English_setter,True,0.677408,Twitter for iPhone,This is Larry. He has no self control. Tongue still nifty af tho 11/10 https://t.co/ghyT4Ubk1r,11.0,10,nan,nan,16007,6005,https://pbs.twimg.com/media/CiibOMzUYAA9Mxz.jpg,"https://twitter.com/dog_rates/status/732005617171337216/photo/1,https://twitter.com/dog_rates/status/732005617171337216/photo/1"
731285275100512256,2016-05-14 00:49:30,Solomon,,male,Pembroke,True,0.967103,Twitter for iPhone,This is Solomon. He's a Beneroo Cumberflop. 12/10 would hug passionately https://t.co/5phLAnGPTP,12.0,10,nan,nan,3736,1075,https://pbs.twimg.com/media/CiYME3tVAAENz99.jpg,https://twitter.com/dog_rates/status/731285275100512256/photo/1
731156023742988288,2016-05-13 16:15:54,,doggo,NaN,lakeside,False,0.501767,Twitter for iPhone,Say hello to this unbelievably well behaved squad of doggos. 204/170 would try to pet all at once https://t.co/yGQI3He3xv,204.0,170,nan,nan,4109,1393,https://pbs.twimg.com/media/CiWWhVNUYAAab_r.jpg,https://twitter.com/dog_rates/status/731156023742988288/photo/1
730924654643314689,2016-05-13 00:56:32,,,NaN,polecat,False,0.185382,Twitter for iPhone,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable... 9/10 https://t.co/2yctWAUZ3Z,9.0,10,nan,nan,6570,2175,https://pbs.twimg.com/media/CiTEFjDXAAAqU6I.jpg,https://twitter.com/dog_rates/status/730924654643314689/photo/1
730573383004487680,2016-05-12 01:40:42,Rooney,pupper,male,American_Staffordshire_terrier,True,0.810158,Twitter for iPhone,This is Rooney. He can't comprehend glass. 10/10 it'll be ok pupper https://t.co/CnUl2uDBBV,10.0,10,nan,nan,5281,2373,https://pbs.twimg.com/media/CiOEnI6WgAAmq4E.jpg,"https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1,https://twitter.com/dog_rates/status/730573383004487680/photo/1"
730427201120833536,2016-05-11 15:59:50,Crystal,,female,Eskimo_dog,True,0.682082,Twitter for iPhone,This is Crystal. She's flawless. Really wants to be a frat bro. 11/10 who does she even know here? https://t.co/WyqNFvEulG,11.0,10,nan,nan,3721,1146,https://pbs.twimg.com/media/CiL_qh0W0AAu5VA.jpg,https://twitter.com/dog_rates/status/730427201120833536/photo/1
730211855403241472,2016-05-11 01:44:07,Ziva,,female,pug,True,0.341663,Twitter for iPhone,This is Ziva. She doesn't know how her collar works. 11/10 would totally fix for her https://t.co/K7pthJXjWE,11.0,10,nan,nan,4103,1151,https://pbs.twimg.com/media/CiI7zVZUoAEzGW7.jpg,https://twitter.com/dog_rates/status/730211855403241472/photo/1
730196704625098752,2016-05-11 00:43:55,Charles,,male,hand_blower,False,0.296145,Twitter for iPhone,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy. 6/10 would still pet https://t.co/rXvcElhoog,6.0,10,nan,nan,5244,2117,https://pbs.twimg.com/media/CiIuBwCUgAAAGbz.jpg,https://twitter.com/dog_rates/status/730196704625098752/photo/1
729854734790754305,2016-05-10 02:05:03,Ollie,,male,doormat,False,0.359586,Twitter for iPhone,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af. 11/10 would pet so firmly https://t.co/jVxOGKEU0z,11.0,10,nan,nan,4310,1225,https://pbs.twimg.com/media/CiD3AfkXEAA3S_r.jpg,https://twitter.com/dog_rates/status/729854734790754305/photo/1
729838605770891264,2016-05-10 01:00:58,,,NaN,stone_wall,False,0.7582180000000001,Twitter for iPhone,"""Challenge completed"" 
(pupgraded to 12/10) https://t.co/85dTK7XCXB",12.0,10,7.29113531271e+17,4196983835.0,1826,419,https://pbs.twimg.com/ext_tw_video_thumb/729838572744912896/pu/img/RIl-XYmRxW-YLFSV.jpg,https://twitter.com/dog_rates/status/729838605770891264/video/1
729823566028484608,2016-05-10 00:01:12,Stefan,,male,kelpie,True,0.218408,Twitter for iPhone,This is Stefan. He's a downright remarkable pup. 13/10 https://t.co/Ebjt6Y4fMh,13.0,10,nan,nan,4279,1363,https://pbs.twimg.com/media/CiDap8fWEAAC4iW.jpg,https://twitter.com/dog_rates/status/729823566028484608/photo/1
729463711119904772,2016-05-09 00:11:16,Pupcasso,,male,German_shepherd,True,0.829307,Twitter for iPhone,Meet Pupcasso. You can't afford his art. 13/10 talented af https://t.co/f2VUpy4WO0,13.0,10,nan,nan,6227,2528,https://pbs.twimg.com/media/Ch-TXpFXAAAwPGf.jpg,https://twitter.com/dog_rates/status/729463711119904772/photo/1
729113531270991872,2016-05-08 00:59:46,,,NaN,stone_wall,False,0.6061880000000001,Twitter for iPhone,"""Challenge accepted""
10/10 https://t.co/vNjvr5Bl9u",10.0,10,nan,nan,2022,362,https://pbs.twimg.com/media/Ch5U4FzXEAAShhF.jpg,"https://twitter.com/dog_rates/status/729113531270991872/photo/1,https://twitter.com/dog_rates/status/729113531270991872/photo/1"
728986383096946689,2016-05-07 16:34:32,Puff,,male,Maltese_dog,True,0.95207,Twitter for iPhone,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af. 11/10 https://t.co/kiuXRXcg4B",11.0,10,nan,nan,3397,893,https://pbs.twimg.com/media/Ch3hOGWUYAE7w0y.jpg,"https://twitter.com/dog_rates/status/728986383096946689/photo/1,https://twitter.com/dog_rates/status/728986383096946689/photo/1"
728760639972315136,2016-05-07 01:37:30,,,NaN,Pembroke,True,0.939134,Twitter for iPhone,"When you're way too slow for the ""down low"" portion of a high five. 13/10 https://t.co/Cofwoy7Vpq",13.0,10,nan,nan,4998,1864,https://pbs.twimg.com/media/Ch0T71OWMAA4yIw.jpg,"https://twitter.com/dog_rates/status/728760639972315136/photo/1,https://twitter.com/dog_rates/status/728760639972315136/photo/1"
728751179681943552,2016-05-07 00:59:55,Flurpson,,male,Saint_Bernard,True,0.48205,Twitter for iPhone,This is Flurpson. He can't believe it's not butter. 10/10 https://t.co/XD3ort1PsE,10.0,10,nan,nan,2993,742,https://pbs.twimg.com/media/Ch0LVPdW0AEdHgU.jpg,https://twitter.com/dog_rates/status/728751179681943552/photo/1
728653952833728512,2016-05-06 18:33:34,Coleman,,male,window_shade,False,0.594333,Twitter for iPhone,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong. 8/10 https://t.co/O10zjJ2Ixs,8.0,10,nan,nan,3548,1142,https://pbs.twimg.com/media/Chyy5lQWUAEzxSL.jpg,"https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1,https://twitter.com/dog_rates/status/728653952833728512/photo/1"
728409960103686147,2016-05-06 02:24:02,Wallace,,male,Siamese_cat,False,0.478278,Twitter for iPhone,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af. 10/10 v petable https://t.co/5i8fORVKgr,10.0,10,nan,nan,5282,2212,https://pbs.twimg.com/media/ChvU_DwWMAArx5L.jpg,https://twitter.com/dog_rates/status/728409960103686147/photo/1
728387165835677696,2016-05-06 00:53:27,Enchilada,,female,collie,True,0.266414,Twitter for iPhone,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left. 12/10 https://t.co/SiaiTWgsfP",12.0,10,nan,nan,3935,1047,https://pbs.twimg.com/media/ChvAQuMWMAAVaKD.jpg,https://twitter.com/dog_rates/status/728387165835677696/photo/1
728046963732717569,2016-05-05 02:21:37,Raymond,,male,Newfoundland,True,0.255971,Twitter for iPhone,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,11.0,10,nan,nan,4627,1289,https://pbs.twimg.com/media/ChqK2cVWMAAE5Zj.jpg,https://twitter.com/dog_rates/status/728046963732717569/photo/1
728035342121635841,2016-05-05 01:35:26,,pupper,NaN,handkerchief,False,0.30296100000000004,Twitter for iPhone,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,12.0,10,nan,nan,4867,1836,https://pbs.twimg.com/media/ChqARqmWsAEI6fB.jpg,"https://twitter.com/dog_rates/status/728035342121635841/photo/1,https://twitter.com/dog_rates/status/728035342121635841/photo/1"
728015554473250816,2016-05-05 00:16:48,Rueben,pupper,male,cocker_spaniel,True,0.384559,Twitter for iPhone,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,11.0,10,nan,nan,4399,1199,https://pbs.twimg.com/media/ChpuRyvVAAARMoq.jpg,https://twitter.com/dog_rates/status/728015554473250816/photo/1
727685679342333952,2016-05-04 02:26:00,Cilantro,,female,Border_collie,True,0.462408,Twitter for iPhone,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,12.0,10,nan,nan,3141,698,https://pbs.twimg.com/media/ChlCQg-VIAQ_8g4.jpg,https://twitter.com/dog_rates/status/727685679342333952/photo/1
727644517743104000,2016-05-03 23:42:26,,doggo,NaN,Great_Pyrenees,True,0.457164,Twitter for iPhone,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,13.0,10,nan,nan,6324,1918,https://pbs.twimg.com/media/Chkc1BQUoAAa96R.jpg,"https://twitter.com/dog_rates/status/727644517743104000/photo/1,https://twitter.com/dog_rates/status/727644517743104000/photo/1"
727524757080539137,2016-05-03 15:46:33,,pupper,male,Pomeranian,True,0.958834,Twitter for iPhone,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,10.0,10,nan,nan,4788,1345,https://pbs.twimg.com/media/Chiv6BAW4AAiQvH.jpg,"https://twitter.com/dog_rates/status/727524757080539137/photo/1,https://twitter.com/dog_rates/status/727524757080539137/photo/1"
727314416056803329,2016-05-03 01:50:44,,pupper,NaN,toy_poodle,True,0.827469,Twitter for iPhone,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,11.0,10,nan,nan,3550,820,https://pbs.twimg.com/media/Chfwmd9U4AQTf1b.jpg,"https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1,https://twitter.com/dog_rates/status/727314416056803329/photo/1"
727286334147182592,2016-05-02 23:59:09,,,NaN,bonnet,False,0.14644,Twitter for iPhone,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,9.0,10,nan,nan,3248,900,https://pbs.twimg.com/media/ChfXDrGUkAEAtF-.jpg,https://twitter.com/dog_rates/status/727286334147182592/photo/1
727175381690781696,2016-05-02 16:38:15,Karll,,male,flat-coated_retriever,True,0.656463,Twitter for iPhone,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,10.0,10,nan,nan,4140,1498,https://pbs.twimg.com/media/ChdyJvdWwAA5HGd.jpg,"https://twitter.com/dog_rates/status/727175381690781696/photo/1,https://twitter.com/dog_rates/status/727175381690781696/photo/1"
726935089318363137,2016-05-02 00:43:25,Sprout,,male,teddy,False,0.821615,Twitter for iPhone,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,12.0,10,nan,nan,7359,2682,https://pbs.twimg.com/media/ChaXmuAXEAE66KP.jpg,"https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1,https://twitter.com/dog_rates/status/726935089318363137/photo/1"
726887082820554753,2016-05-01 21:32:40,Blitz,,male,soft-coated_wheaten_terrier,True,0.5159189999999999,Twitter for iPhone,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,10.0,10,nan,nan,4110,1648,https://pbs.twimg.com/media/ChZr8SdWIAAVQKt.jpg,https://twitter.com/dog_rates/status/726887082820554753/photo/1
726828223124897792,2016-05-01 17:38:46,Bloop,,male,miniature_pinscher,True,0.255327,Twitter for iPhone,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,12.0,10,nan,nan,3801,1101,https://pbs.twimg.com/media/ChY2aHyWMAAbNQE.jpg,https://twitter.com/dog_rates/status/726828223124897792/photo/1
726224900189511680,2016-04-30 01:41:23,,,NaN,standard_poodle,True,0.261112,Twitter for iPhone,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,9.0,10,nan,nan,4721,1272,https://pbs.twimg.com/media/ChQRsYaW0AETD7z.jpg,https://twitter.com/dog_rates/status/726224900189511680/photo/1
725842289046749185,2016-04-29 00:21:01,Colby,,male,toy_poodle,True,0.420463,Twitter for iPhone,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,12.0,10,nan,nan,7548,2900,https://pbs.twimg.com/media/ChK1tdBWwAQ1flD.jpg,https://twitter.com/dog_rates/status/725842289046749185/photo/1
725786712245440512,2016-04-28 20:40:11,Lillie,pupper,female,chow,True,0.33576100000000003,Twitter for iPhone,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,11.0,10,nan,nan,4456,1489,https://pbs.twimg.com/media/ChKDKmIWIAIJP_e.jpg,https://twitter.com/dog_rates/status/725786712245440512/photo/1
725729321944506368,2016-04-28 16:52:08,Lola,,female,boxer,True,0.599076,Twitter for iPhone,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,12.0,10,nan,nan,5541,1949,https://pbs.twimg.com/media/ChJO9YaWYAEL0zC.jpg,https://twitter.com/dog_rates/status/725729321944506368/photo/1
724983749226668032,2016-04-26 15:29:30,Fred,,male,golden_retriever,True,0.67575,Twitter for iPhone,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,12.0,10,nan,nan,3962,1431,https://pbs.twimg.com/media/Cg-o3w0WgAANXdv.jpg,https://twitter.com/dog_rates/status/724983749226668032/photo/1
724771698126512129,2016-04-26 01:26:53,,doggo,NaN,German_short-haired_pointer,True,0.835491,Twitter for iPhone,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,11.0,10,nan,nan,2542,702,https://pbs.twimg.com/media/Cg7n_-OU8AA5RR1.jpg,"https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1,https://twitter.com/dog_rates/status/724771698126512129/photo/1"
724405726123311104,2016-04-25 01:12:38,Ashleigh,pupper,female,golden_retriever,True,0.240695,Twitter for iPhone,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,10.0,10,nan,nan,5681,1808,https://pbs.twimg.com/media/Cg2bKLAWwAA0WEm.jpg,https://twitter.com/dog_rates/status/724405726123311104/photo/1
724049859469295616,2016-04-24 01:38:33,Kreggory,,male,Border_collie,True,0.581835,Twitter for iPhone,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,10.0,10,nan,nan,4643,1939,https://pbs.twimg.com/media/CgxXf1TWYAEjY61.jpg,https://twitter.com/dog_rates/status/724049859469295616/photo/1
724046343203856385,2016-04-24 01:24:35,Sarge,,male,boxer,True,0.8262719999999999,Twitter for iPhone,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",10.0,10,nan,nan,2850,608,https://pbs.twimg.com/media/CgxUTS_XEAAC0pv.jpg,https://twitter.com/dog_rates/status/724046343203856385/photo/1
724004602748780546,2016-04-23 22:38:43,Luther,pupper,male,Siamese_cat,False,0.950526,Twitter for iPhone,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,11.0,10,nan,nan,4480,1735,https://pbs.twimg.com/media/CgwuWCeW4AAsgbD.jpg,"https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1,https://twitter.com/dog_rates/status/724004602748780546/photo/1"
723912936180330496,2016-04-23 16:34:28,Sugar,,female,Samoyed,True,0.991772,Twitter for iPhone,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10,nan,nan,4151,1344,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,https://twitter.com/dog_rates/status/723912936180330496/photo/1
723688335806480385,2016-04-23 01:41:59,Reginald,,male,teddy,False,0.263256,Twitter for iPhone,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,12.0,10,nan,nan,8266,3267,https://pbs.twimg.com/media/CgsOszGW0AAruKp.jpg,"https://twitter.com/dog_rates/status/723688335806480385/photo/1,https://twitter.com/dog_rates/status/723688335806480385/photo/1"
723673163800948736,2016-04-23 00:41:42,Ivar,,female,golden_retriever,True,0.83939,Twitter for iPhone,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,10.0,10,nan,nan,3233,979,https://pbs.twimg.com/media/CgsA5eFWgAAu0qn.jpg,https://twitter.com/dog_rates/status/723673163800948736/photo/1
723179728551723008,2016-04-21 16:00:57,Jangle,,female,tennis_ball,False,0.176495,Twitter for iPhone,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,8.0,10,nan,nan,5671,2056,https://pbs.twimg.com/media/CglAHjAUgAAfxcq.jpg,https://twitter.com/dog_rates/status/723179728551723008/photo/1
722974582966214656,2016-04-21 02:25:47,,,NaN,Great_Dane,True,0.246762,Twitter for iPhone,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,13.0,10,nan,nan,4396,1720,https://pbs.twimg.com/media/CgiFjIpWgAA4wVp.jpg,https://twitter.com/dog_rates/status/722974582966214656/photo/1
722613351520608256,2016-04-20 02:30:23,Schnitzel,,male,Labrador_retriever,True,0.5309149999999999,Twitter for iPhone,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,12.0,10,nan,nan,5299,1795,https://pbs.twimg.com/media/Cgc9AjMVIAERdUA.jpg,https://twitter.com/dog_rates/status/722613351520608256/photo/1
721503162398597120,2016-04-17 00:58:53,Panda,,male,Pomeranian,True,0.99775,Twitter for iPhone,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,11.0,10,nan,nan,4984,2059,https://pbs.twimg.com/media/CgNLS1PW8AAxWSN.jpg,"https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1,https://twitter.com/dog_rates/status/721503162398597120/photo/1"
721001180231503872,2016-04-15 15:44:11,Oliver,pupper,male,Samoyed,True,0.950053,Twitter for iPhone,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,11.0,10,nan,nan,2699,673,https://pbs.twimg.com/media/CgGCvxAUkAAx55r.jpg,https://twitter.com/dog_rates/status/721001180231503872/photo/1
720785406564900865,2016-04-15 01:26:47,Archie,,male,Chihuahua,True,0.8964219999999999,Twitter for iPhone,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,12.0,10,nan,nan,3332,844,https://pbs.twimg.com/media/CgC-gMCWcAAawUE.jpg,https://twitter.com/dog_rates/status/720785406564900865/photo/1
720775346191278080,2016-04-15 00:46:48,Berkeley,,male,Newfoundland,True,0.48997,Twitter for iPhone,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,10.0,10,nan,nan,2647,743,https://pbs.twimg.com/media/CgC1WqMW4AI1_N0.jpg,https://twitter.com/dog_rates/status/720775346191278080/photo/1
720415127506415616,2016-04-14 00:55:25,,,NaN,Rottweiler,True,0.990312,Twitter for iPhone,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,10.0,10,nan,nan,4409,1636,https://pbs.twimg.com/media/Cf9tuHUWsAAHSrV.jpg,"https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1,https://twitter.com/dog_rates/status/720415127506415616/photo/1"
720389942216527872,2016-04-13 23:15:21,Ralphé,,male,Pembroke,True,0.873977,Twitter for iPhone,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,11.0,10,nan,nan,6859,2765,https://pbs.twimg.com/media/Cf9W1J-UMAErahM.jpg,https://twitter.com/dog_rates/status/720389942216527872/photo/1
720340705894408192,2016-04-13 19:59:42,Derek,pupper,male,alp,False,0.320126,Twitter for iPhone,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,10.0,10,nan,nan,3065,1069,https://pbs.twimg.com/media/Cf8qDFbWwAEf8M3.jpg,https://twitter.com/dog_rates/status/720340705894408192/photo/1
720059472081784833,2016-04-13 01:22:10,Charleson,,male,Mexican_hairless,True,0.451852,Twitter for iPhone,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,9.0,10,nan,nan,4162,1241,https://pbs.twimg.com/media/Cf4qRcmWEAA9V4h.jpg,https://twitter.com/dog_rates/status/720059472081784833/photo/1
720043174954147842,2016-04-13 00:17:25,Neptune,,male,Samoyed,True,0.954517,Twitter for iPhone,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,11.0,10,nan,nan,5239,2196,https://pbs.twimg.com/media/Cf4bcm8XEAAX4xV.jpg,https://twitter.com/dog_rates/status/720043174954147842/photo/1
719991154352222208,2016-04-12 20:50:42,,doggo,female,golden_retriever,True,0.605304,Twitter for iPhone,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,10.0,10,nan,nan,5175,1922,https://pbs.twimg.com/media/Cf3sH62VAAA-LiP.jpg,"https://twitter.com/dog_rates/status/719991154352222208/photo/1,https://twitter.com/dog_rates/status/719991154352222208/photo/1"
719704490224398336,2016-04-12 01:51:36,Clyde,pupper,male,home_theater,False,0.05903260000000001,Twitter for iPhone,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,12.0,10,nan,nan,4881,1589,https://pbs.twimg.com/media/CfznaXuUsAAH-py.jpg,https://twitter.com/dog_rates/status/719704490224398336/photo/1
719551379208073216,2016-04-11 15:43:12,Harnold,,male,malamute,True,0.873233,Twitter for iPhone,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,10.0,10,nan,nan,5405,2120,https://pbs.twimg.com/media/CfxcKU6W8AE-wEx.jpg,https://twitter.com/dog_rates/status/719551379208073216/photo/1
719367763014393856,2016-04-11 03:33:34,Sid,,male,swing,False,0.171486,Twitter for iPhone,Meet Sid & Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,11.0,10,nan,nan,2979,808,https://pbs.twimg.com/media/Cfu1KSRXEAACC5X.jpg,https://twitter.com/dog_rates/status/719367763014393856/photo/1
719339463458033665,2016-04-11 01:41:07,Lucy,,NaN,golden_retriever,True,0.765778,Twitter for iPhone,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,10.0,10,nan,nan,4715,1368,https://pbs.twimg.com/media/Cfuba6NW4AIeMHk.jpg,https://twitter.com/dog_rates/status/719339463458033665/photo/1
719332531645071360,2016-04-11 01:13:34,Pippa,,female,Dandie_Dinmont,True,0.224415,Twitter for iPhone,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,11.0,10,nan,nan,3648,1044,https://pbs.twimg.com/media/CfuVGl3WEAEKb16.jpg,https://twitter.com/dog_rates/status/719332531645071360/photo/1
718971898235854848,2016-04-10 01:20:33,Sadie,,female,golden_retriever,True,0.14039400000000002,Twitter for iPhone,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,10.0,10,nan,nan,3735,1204,https://pbs.twimg.com/media/CfpNGTHUIAAA8XC.jpg,https://twitter.com/dog_rates/status/718971898235854848/photo/1
718939241951195136,2016-04-09 23:10:47,Otis,,NaN,Pembroke,True,0.7663270000000001,Twitter for iPhone,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,12.0,10,nan,nan,5608,1922,https://pbs.twimg.com/media/CfovbK4WIAAkTn3.jpg,https://twitter.com/dog_rates/status/718939241951195136/photo/1
718631497683582976,2016-04-09 02:47:55,,,NaN,Pomeranian,True,0.993718,Twitter for iPhone,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,10.0,10,nan,nan,20275,8869,https://pbs.twimg.com/media/CfkXiX6W4AAmICF.jpg,https://twitter.com/dog_rates/status/718631497683582976/photo/1
718613305783398402,2016-04-09 01:35:37,Carper,,male,Labrador_retriever,True,0.58458,Twitter for iPhone,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,11.0,10,nan,nan,2619,528,https://pbs.twimg.com/media/CfkG_PMWsAAH0MZ.jpg,https://twitter.com/dog_rates/status/718613305783398402/photo/1
718540630683709445,2016-04-08 20:46:50,,,NaN,Maltese_dog,True,0.632289,Twitter for iPhone,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,10.0,10,nan,nan,2666,1109,https://pbs.twimg.com/media/CfjE5FRXEAErFWR.jpg,"https://twitter.com/dog_rates/status/718540630683709445/photo/1,https://twitter.com/dog_rates/status/718540630683709445/photo/1"
718460005985447936,2016-04-08 15:26:28,Bowie,,male,badger,False,0.356946,Twitter for iPhone,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,9.0,10,nan,nan,2891,583,https://pbs.twimg.com/media/Cfh7j6CWQAAndTd.jpg,https://twitter.com/dog_rates/status/718460005985447936/photo/1
718454725339934721,2016-04-08 15:05:29,,,NaN,hammer,False,0.16986500000000002,Twitter for iPhone,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",13.0,10,nan,nan,5214,1646,https://pbs.twimg.com/media/Cfh2w6HWIAIIYAF.jpg,https://twitter.com/dog_rates/status/718454725339934721/photo/1
